상호명,상권업종소분류명,시도명,시군구명,위도,경도
씨유서귀안덕계곡점,편의점,제주특별자치도,서귀포시,33.2583265236358,126.352763141382
씨유제주금능길점,편의점,제주특별자치도,제주시,33.3864988830037,126.229607219122
오띠모,카페,제주특별자치도,제주시,33.464251574349,126.327216574712
미스유얼웨이즈,카페,제주특별자치도,제주시,33.5208085955792,126.878934770652
컴포즈커피,카페,제주특별자치도,서귀포시,33.2464453409689,126.559419270517
씨유제주서사라,편의점,제주특별자치도,제주시,33.5018942479005,126.51931184086
퍼레니얼파트너스,편의점,제주특별자치도,제주시,33.4895760172579,126.474294680807
세븐일레븐제주가이아호텔점,편의점,제주특별자치도,제주시,33.489436958522,126.490650981482
지에스25아라,편의점,제주특별자치도,제주시,33.4785955204296,126.552610131925
지에스25제주구남,편의점,제주특별자치도,제주시,33.4875887779095,126.536617602382
세븐일레븐서귀포,편의점,제주특별자치도,서귀포시,33.2482994202712,126.566180959582
카페붐비지,카페,제주특별자치도,서귀포시,33.2503229679931,126.562146903359
삐삐아일랜드,카페,제주특별자치도,제주시,33.4590739053986,126.352125158459
세븐일레븐제주삼무공원점,편의점,제주특별자치도,제주시,33.491837059293,126.49330552718
세븐일레븐서귀포성읍점,편의점,제주특별자치도,서귀포시,33.3920382802884,126.800339225763
비에스엠엘,카페,제주특별자치도,제주시,33.4816843385112,126.484369940691
씨유제주김녕,편의점,제주특별자치도,제주시,33.5558230206499,126.754627698454
이더리,카페,제주특별자치도,서귀포시,33.2278750665365,126.269063229262
지에스25서귀파인힐점,편의점,제주특별자치도,서귀포시,33.2631195303081,126.555214342061
카페몽몽,카페,제주특별자치도,제주시,33.4924392101543,126.473384254351
탑편의점,편의점,제주특별자치도,제주시,33.5146563250837,126.525171863486
코히동시오리,카페,제주특별자치도,제주시,33.4833249007801,126.471448925335
세븐일레븐제주번영로점,편의점,제주특별자치도,제주시,33.4950789748458,126.584334656021
메종봉주르,카페,제주특별자치도,서귀포시,33.2596414612163,126.354223702628
오라339,카페,제주특별자치도,제주시,33.4824622360827,126.509423783985
펍65,카페,제주특별자치도,제주시,33.5133261613587,126.526266208425
작은천국,카페,제주특별자치도,제주시,33.3988342315436,126.244535933307
브리즈101,카페,제주특별자치도,제주시,33.4637643042972,126.322175364225
지에스25성산신양점,편의점,제주특별자치도,서귀포시,33.4385789098599,126.919398312206
지에스25표선,편의점,제주특별자치도,서귀포시,33.3283214190916,126.831288358106
소금,카페,제주특별자치도,서귀포시,33.2819463276735,126.72734685956
귤바테,카페,제주특별자치도,서귀포시,33.2816129888728,126.62981236246
송맛이야기,카페,제주특별자치도,서귀포시,33.2526012403094,126.556254899753
봄차한잔,카페,제주특별자치도,제주시,33.4805861993734,126.413786296654
싱싱프루츠삼화점,카페,제주특별자치도,제주시,33.517271388974,126.588286456132
씨2떠블유2,카페,제주특별자치도,제주시,33.4815937427651,126.486436244506
지에스25송당,편의점,제주특별자치도,제주시,33.4703109197154,126.776105142352
아라댕댕,카페,제주특별자치도,제주시,33.474566302187,126.540538429202
지에스25서귀엉또폭포점,편의점,제주특별자치도,서귀포시,33.2601618078036,126.491599304362
카페굿모닝,카페,제주특별자치도,제주시,33.4912140448783,126.544141353516
솔바르,카페,제주특별자치도,서귀포시,33.364067909951,126.865828638957
씨유서귀호근로점,편의점,제주특별자치도,서귀포시,33.2610766692609,126.524573754832
3분마트스테이디앤디점,편의점,제주특별자치도,서귀포시,33.245958838605,126.20683950657
세븐일레븐서귀포아랑조을점,편의점,제주특별자치도,서귀포시,33.2488976560443,126.559385504528
레피스,카페,제주특별자치도,제주시,33.4977651825639,126.545656639238
이디야커피제주애월하나로마트점,카페,제주특별자치도,제주시,33.4604269936151,126.321910913214
컴포즈커피제주베라체점,카페,제주특별자치도,제주시,33.4922000300013,126.542575906954
곤트란쉐리에제주,카페,제주특별자치도,제주시,33.470544091999,126.485199733202
빽다방빵연구소호텔더,카페,제주특별자치도,서귀포시,33.2595322954249,126.406499201256
씨유제주하가리연꽃점,편의점,제주특별자치도,제주시,33.4553491917493,126.34846360123
씨유노형,편의점,제주특별자치도,제주시,33.4867978237341,126.480401537004
모먼트이루다,카페,제주특별자치도,제주시,33.4699869640396,126.54318750039
메가엠지씨커피제주동광육,카페,제주특별자치도,서귀포시,33.31056357175,126.340307880117
씨유제주삼도,편의점,제주특별자치도,제주시,33.5165129736645,126.520328887227
지에스25금능해수욕장점,편의점,제주특별자치도,제주시,33.3889167502073,126.232777916071
씨유제주도체육회관점,편의점,제주특별자치도,제주시,33.4950581960841,126.518800815855
스타벅스,카페,제주특별자치도,제주시,33.3479354820614,126.359319930864
컴포즈커피제주대학교점,카페,제주특별자치도,제주시,33.4603614487087,126.561653325764
지에스25탑동,편의점,제주특별자치도,제주시,33.5175111800681,126.526695472152
빽다방제주신비로점,카페,제주특별자치도,제주시,33.4500814918069,126.48607353505
카페라엘라,카페,제주특별자치도,제주시,33.4857398646509,126.432419609921
메가엠지씨커피제주저지점,카페,제주특별자치도,제주시,33.3330913760685,126.256703894064
무릉농원카페,카페,제주특별자치도,서귀포시,33.2642819563936,126.555025997366
씨유제주용담서문로점,편의점,제주특별자치도,제주시,33.5094421401562,126.51279098499
빽다방제주월정리점,카페,제주특별자치도,제주시,33.5558609752254,126.795354210499
컴포즈커피제주드림,카페,제주특별자치도,제주시,33.4842429080411,126.481740214954
투썸플레이스영어도시점,카페,제주특별자치도,서귀포시,33.2807270158593,126.278240969228
메가엠지씨커피제주,카페,제주특별자치도,서귀포시,33.2516078514652,126.423926070308
카페위더스,카페,제주특별자치도,제주시,33.4808457301887,126.501976823025
컴포즈커피서귀포,카페,제주특별자치도,서귀포시,33.2464225101956,126.330124366266
카페그린,카페,제주특별자치도,서귀포시,33.2464038303016,126.521348272796
카미커피,카페,제주특별자치도,제주시,33.4972652551804,126.530066308401
카페묵담墨談,카페,제주특별자치도,제주시,33.3458311003519,126.211413700618
달오름,카페,제주특별자치도,서귀포시,33.2466542847593,126.567573305607
씨유제주이도노브힐점,편의점,제주특별자치도,제주시,33.4889085715738,126.539967737463
스타벅스,카페,제주특별자치도,서귀포시,33.2273945512356,126.257953236985
딜라이트,카페,제주특별자치도,제주시,33.4670424507452,126.508789926811
씨유애조로월산점,편의점,제주특별자치도,제주시,33.4657301353924,126.470350934101
위카페제주한라,카페,제주특별자치도,제주시,33.4904675529965,126.484780583061
빽다방제주종합경,카페,제주특별자치도,제주시,33.4942188133972,126.518568721938
스타벅스,카페,제주특별자치도,제주시,33.4834168980589,126.476128714701
스타벅스,카페,제주특별자치도,제주시,33.5006310778444,126.50532877455
지에스25제주강정점,편의점,제주특별자치도,서귀포시,33.2356093883827,126.495754080709
메가엠지씨커피서귀포감산점,카페,제주특별자치도,서귀포시,33.2597287682423,126.357152848111
지에스25함덕해안도로점,편의점,제주특별자치도,제주시,33.5431949579318,126.663865727687
스타벅스,카페,제주특별자치도,제주시,33.4355371733828,126.731351774425
나무사이로커피,카페,제주특별자치도,서귀포시,33.4134916666683,126.752491484429
스타벅스,카페,제주특별자치도,서귀포시,33.248263776302,126.56372383505
스타벅스,카페,제주특별자치도,제주시,33.4633017718062,126.450992479544
씨유제주삼양원당점,편의점,제주특별자치도,제주시,33.524625782569,126.590221531111
스타벅스,카페,제주특별자치도,제주시,33.4909728537753,126.474146355591
찻집여백,카페,제주특별자치도,서귀포시,33.2422736363113,126.445210754857
무아,카페,제주특별자치도,제주시,33.4943649653402,126.542876586634
스타벅스,카페,제주특별자치도,서귀포시,33.2829373794099,126.718916893043
빵금소소금빵,카페,제주특별자치도,제주시,33.518216764542,126.577195269803
세븐일레븐제주해안,편의점,제주특별자치도,제주시,33.4527011289802,126.451468001487
스타벅스,카페,제주특별자치도,제주시,33.5229985329046,126.853053892877
스타벅스,카페,제주특별자치도,제주시,33.468927282311,126.484488530995
세븐일레븐제주센트럴시티호텔점,편의점,제주특별자치도,제주시,33.4857619391245,126.487121786588
카페인중독제주삼화점,카페,제주특별자치도,제주시,33.517836378779,126.579339105496
중문다방,카페,제주특별자치도,서귀포시,33.251546120082,126.430096731532
브리릭,카페,제주특별자치도,제주시,33.509377941486,126.521767404433
편의점,편의점,제주특별자치도,서귀포시,33.2929456726271,126.757534823549
망상,카페,제주특별자치도,제주시,33.5149015925408,126.528012048333
데저트알씨,카페,제주특별자치도,제주시,33.4869745626093,126.53152068103
리타르스튜디오,카페,제주특별자치도,서귀포시,33.2583188030273,126.622130058959
원다방,카페,제주특별자치도,서귀포시,33.324292243121,126.832101621416
씨유제주곽지해수욕장점,편의점,제주특별자치도,제주시,33.4520315858167,126.308553498897
카페게이트제주,카페,제주특별자치도,제주시,33.4895180050562,126.538985335297
카페요아정제주,카페,제주특별자치도,제주시,33.5065653738879,126.54093980801
롤스커피,카페,제주특별자치도,서귀포시,33.2768966574964,126.360869793492
기적회신,카페,제주특별자치도,제주시,33.5089878737318,126.530573372205
메라키카페,카페,제주특별자치도,제주시,33.4961928737527,126.493581462762
씨유제주서반점,편의점,제주특별자치도,제주시,33.511894696461,126.538759069196
제주탱이점방,카페,제주특별자치도,서귀포시,33.2539447374343,126.563920961182
하도리안,카페,제주특별자치도,제주시,33.5259876000382,126.892868049041
씨유제주,편의점,제주특별자치도,서귀포시,33.2518232090838,126.42565233411
씨유제주한동교차로점,편의점,제주특별자치도,제주시,33.5391651319378,126.825948831596
선흘에서,카페,제주특별자치도,제주시,33.4583570712064,126.703734143619
GS25제주대,편의점,제주특별자치도,제주시,33.4604364631222,126.562470452587
백마베이크,카페,제주특별자치도,제주시,33.5102554890889,126.520212737796
세븐일레븐제주김녕해수욕장점,편의점,제주특별자치도,제주시,33.5571044800436,126.759836120842
별가게,카페,제주특별자치도,제주시,33.5213465869277,126.955382003266
나와산,카페,제주특별자치도,제주시,33.4804326118891,126.680064161056
생각할때남녕,카페,제주특별자치도,제주시,33.4888898569023,126.482637905081
빽다방제주연동사장1길점,카페,제주특별자치도,제주시,33.485136997662,126.490805268228
제주트립티산지,카페,제주특별자치도,제주시,33.5150927670322,126.528495362124
베터플랫제주,카페,제주특별자치도,제주시,33.5182456952712,126.523096374704
바당앞카페,카페,제주특별자치도,제주시,33.5260150159579,126.574412311513
수집,카페,제주특별자치도,제주시,33.4948617054703,126.543110715563
씨유서귀남고,편의점,제주특별자치도,서귀포시,33.2661961024948,126.56858250089
씨유제주화북동화점,편의점,제주특별자치도,제주시,33.5197025651991,126.576660606421
세븐일레븐제주오등점,편의점,제주특별자치도,제주시,33.4667424757621,126.522001690534
지에스25제주중앙여중점,편의점,제주특별자치도,제주시,33.505875892402,126.520764255306
씨유켄싱턴리조트제주점,편의점,제주특별자치도,제주시,33.4357434638586,126.274454682727
세븐일레븐제주아시아호텔점,편의점,제주특별자치도,제주시,33.4862706625593,126.485870653301
씨유제주중문,편의점,제주특별자치도,서귀포시,33.2514461767189,126.431900166636
카페인큐브,카페,제주특별자치도,제주시,33.452898192848,126.57255414442
지에스25제주보성점,편의점,제주특별자치도,제주시,33.5016307318942,126.528159420186
케케커피,카페,제주특별자치도,제주시,33.5293390860354,126.592341569726
봄봄제주서귀강정점,카페,제주특별자치도,서귀포시,33.234697878266,126.488914294805
씨유제주인화,편의점,제주특별자치도,제주시,33.5062374161866,126.537605230863
가이아띠어리,카페,제주특별자치도,서귀포시,33.4562622782454,126.910292931808
무이카,카페,제주특별자치도,제주시,33.4805807787464,126.481342419378
씨유제주건강관리협회점,편의점,제주특별자치도,제주시,33.4824651152715,126.494436032304
뿌리와열매,카페,제주특별자치도,제주시,33.4717942981445,126.783857940959
옛날카페,카페,제주특별자치도,제주시,33.5409425032575,126.667771974723
시도,카페,제주특별자치도,제주시,33.4888855524182,126.442158474474
씨유소노캄제주점,편의점,제주특별자치도,서귀포시,33.306011138784,126.792890226731
카페바당,카페,제주특별자치도,제주시,33.5384942543271,126.634039630326
오아시스80,카페,제주특별자치도,제주시,33.4630013236535,126.309714201403
카페브리프,카페,제주특별자치도,제주시,33.4583438853509,126.415678548273
포레스트제이카우셰드,카페,제주특별자치도,서귀포시,33.2554083580612,126.331193316087
빠빠라기,카페,제주특별자치도,제주시,33.5000031404333,126.529287447622
씨유제주오도,편의점,제주특별자치도,제주시,33.4903879136423,126.457665145757
제주둥지,카페,제주특별자치도,제주시,33.4008444417821,126.253418746142
만남,카페,제주특별자치도,제주시,33.5570292221505,126.809921497021
오하이츄러스,카페,제주특별자치도,제주시,33.4258364407035,126.395821967644
휘카,카페,제주특별자치도,제주시,33.5155965574807,126.511916941895
세븐일레븐제주삼성,편의점,제주특별자치도,제주시,33.510166268787,126.532246001012
씨유제주동부휴게소점,편의점,제주특별자치도,제주시,33.4573202072688,126.703726913752
마이크로하비타트,카페,제주특별자치도,제주시,33.417894101226,126.264088529463
세븐일레븐제주일도,편의점,제주특별자치도,제주시,33.5078016266181,126.531591449821
지에스25삼도,편의점,제주특별자치도,제주시,33.5054858949671,126.524845272223
청옥헌,카페,제주특별자치도,서귀포시,33.2494141450357,126.272060190777
공차제주,카페,제주특별자치도,제주시,33.5171169909249,126.52265049608
요거트가족,카페,제주특별자치도,제주시,33.492605284518,126.474276375272
씨유제주세평항로점,편의점,제주특별자치도,제주시,33.5276984432932,126.855242017654
씨유라마다함덕호텔점,편의점,제주특별자치도,제주시,33.5431565590983,126.659709843911
단풍정원,카페,제주특별자치도,제주시,33.492282831947,126.433829590339
에이바우트커피인제점,카페,제주특별자치도,제주시,33.504990486994,126.54172299634
복고다방,카페,제주특별자치도,제주시,33.492605284518,126.474276375272
씨유서귀호근,편의점,제주특별자치도,서귀포시,33.2571659611227,126.527556869017
빽다방제주,카페,제주특별자치도,제주시,33.4999268806677,126.528200949007
씨유제주천수동로점,편의점,제주특별자치도,제주시,33.5080890118407,126.545817946251
카페일리터제주,카페,제주특별자치도,제주시,33.4786442482746,126.479643304524
빽다방서귀포516로점,카페,제주특별자치도,서귀포시,33.2912688423913,126.594933735327
지니귤카페,카페,제주특별자치도,서귀포시,33.2873422296203,126.666213365429
레몬비박물관은살아있다,편의점,제주특별자치도,서귀포시,33.2549045244652,126.409771337071
잔물결시티로스터스,카페,제주특별자치도,제주시,33.4894426086084,126.478997680388
우프,카페,제주특별자치도,서귀포시,33.2804652296836,126.631942647028
세븐일레븐제주북촌점,편의점,제주특별자치도,제주시,33.5510901012662,126.701469023914
카페제주웰컴,카페,제주특별자치도,제주시,33.4862178879352,126.499406768297
카페아이갓에브리씽제주헬스케어타운의료서비스,카페,제주특별자치도,서귀포시,33.2836290690513,126.559586788809
지에스25애월중점,편의점,제주특별자치도,제주시,33.4638874407643,126.323260851656
오프리르제주,카페,제주특별자치도,서귀포시,33.2501260100219,126.562544925048
휘당,카페,제주특별자치도,제주시,33.5043497751998,126.497397528991
리프트커피,카페,제주특별자치도,제주시,33.4756870168677,126.548644430706
씨유제주이도성지점,편의점,제주특별자치도,제주시,33.5091481349068,126.525309576108
설빙제주,카페,제주특별자치도,제주시,33.5070333549327,126.54071132704
오동다방,카페,제주특별자치도,제주시,33.500155549256,126.529060630638
파스쿠찌제주도남점,카페,제주특별자치도,제주시,33.4959024566435,126.527329616108
용두암해수랜드2층매점,카페,제주특별자치도,제주시,33.5161077559092,126.5044226828
남원드림센터운영협의회,카페,제주특별자치도,서귀포시,33.2773232950596,126.716305007616
텐퍼센트제주,카페,제주특별자치도,제주시,33.492498097964,126.53545083191
평화다방,카페,제주특별자치도,제주시,33.5011076336095,126.53048677372
차마실,카페,제주특별자치도,제주시,33.4846245050462,126.415523655831
씨유서귀포부두점,편의점,제주특별자치도,서귀포시,33.2401458472748,126.562798499724
지에스25제주한림항점,편의점,제주특별자치도,제주시,33.4157334834637,126.261591045953
마르Marrr,카페,제주특별자치도,서귀포시,33.4718003219959,126.914999757166
잔잔히,카페,제주특별자치도,제주시,33.4735598091111,126.362054692338
씨유제주연미길점,편의점,제주특별자치도,제주시,33.485698654385,126.50256235374
씨유서귀여중점,편의점,제주특별자치도,서귀포시,33.2545439055752,126.547402463753
숨비나리카페,카페,제주특별자치도,서귀포시,33.2821065332952,126.348433406447
커피룸,카페,제주특별자치도,제주시,33.5555374334488,126.795979546771
지에스25비양도선착장점,편의점,제주특별자치도,제주시,33.4197796143058,126.262771704601
고븐달,카페,제주특별자치도,제주시,33.5014344510135,126.969447169003
그린마일커피(제,카페,제주특별자치도,제주시,33.4420504141154,126.313310762299
메가엠지씨커피제주광양,카페,제주특별자치도,제주시,33.5008473871197,126.528432710666
씨유제주회수,편의점,제주특별자치도,서귀포시,33.263041995468,126.444081391022
황제다방,카페,제주특별자치도,서귀포시,33.2474144894085,126.565799034777
지앤엘제주양와당제주,카페,제주특별자치도,제주시,33.4810769355546,126.524107086672
와요커피제주아라점,카페,제주특별자치도,제주시,33.477522738693,126.550151894243
카페낭뜰,카페,제주특별자치도,제주시,33.3566227981542,126.298500784914
아꼬왓,카페,제주특별자치도,제주시,33.4507280687351,126.373740841619
씨유서귀포비석,편의점,제주특별자치도,서귀포시,33.2556527403759,126.580793091075
지에스25도련,편의점,제주특별자치도,제주시,33.5067420449395,126.591392837333
비밀역2,카페,제주특별자치도,서귀포시,33.2418014825558,126.332595236228
지에스25용담호반써밋점,편의점,제주특별자치도,제주시,33.5144323452049,126.51162210744
스키즈키샵,카페,제주특별자치도,제주시,33.5170817746065,126.537127762685
동수,카페,제주특별자치도,제주시,33.4866225990245,126.490312382373
안티코,카페,제주특별자치도,제주시,33.5120657827764,126.707651965209
공터하우스,카페,제주특별자치도,제주시,33.5092203872848,126.516021019775
카페요아정제주,카페,제주특별자치도,제주시,33.5421171994046,126.665398784936
씨유농협은행제주수련원점,편의점,제주특별자치도,서귀포시,33.3056265923625,126.794791706352
카페봄봄서귀서광리점,카페,제주특별자치도,서귀포시,33.2859033939474,126.333333232341
지에스25이도,편의점,제주특별자치도,제주시,33.5022183783334,126.526219111062
스탠스커피,카페,제주특별자치도,제주시,33.4968613600278,126.535330679147
알프스제주,카페,제주특별자치도,서귀포시,33.3986416563454,126.802549192551
씨유제주신엄중점,편의점,제주특별자치도,제주시,33.4720324068842,126.368370033184
카페희스토리,카페,제주특별자치도,제주시,33.5050911783176,126.467679062449
카페인팜,카페,제주특별자치도,제주시,33.4676620696707,126.356557851148
지에스25코난비치점,편의점,제주특별자치도,제주시,33.5566612512955,126.811020705197
돌셋,카페,제주특별자치도,서귀포시,33.2119946791708,126.29194496174
일조카페,카페,제주특별자치도,제주시,33.5230657207982,126.856530710603
홍콩다방,카페,제주특별자치도,제주시,33.4877746168966,126.489821435362
근호다방,카페,제주특별자치도,서귀포시,33.4472583170747,126.914733314553
바라보틀;협재,편의점,제주특별자치도,제주시,33.3959028242946,126.242852298117
키라라,카페,제주특별자치도,제주시,33.493471570797,126.542655306515
씨유성산수산점,편의점,제주특별자치도,서귀포시,33.4390759891143,126.876929844627
키아오라카페,카페,제주특별자치도,서귀포시,33.4343040061613,126.904895752235
여우다방,카페,제주특별자치도,제주시,33.523325656178,126.855217009284
카페하나로,카페,제주특별자치도,제주시,33.5037878659423,126.553104755494
햅브,카페,제주특별자치도,제주시,33.4723309044936,126.54804861942
윔블던,카페,제주특별자치도,제주시,33.4918133533139,126.494123461181
카페위드썸,카페,제주특별자치도,서귀포시,33.2460234749911,126.334730635325
씨유제주삼화부영8차점,편의점,제주특별자치도,제주시,33.5155179268823,126.581599889484
씨유서귀동홍8번가점,편의점,제주특별자치도,서귀포시,33.2571172835737,126.573982224561
귀빈다방,카페,제주특별자치도,서귀포시,33.248133120548,126.567619675654
구둠,카페,제주특별자치도,제주시,33.4078966591304,126.258228135462
레몬비샬롬호텔이데아점,편의점,제주특별자치도,제주시,33.5019811195043,126.532591361655
모모찌,카페,제주특별자치도,제주시,33.5563909856968,126.794189950627
이런공간,카페,제주특별자치도,제주시,33.4654343405122,126.401388507269
모스트,카페,제주특별자치도,제주시,33.4837423769082,126.487122930108
제피로스,카페,제주특별자치도,제주시,33.3175872584215,126.169013811741
씨유제주서부,편의점,제주특별자치도,제주시,33.4606480956966,126.448287789815
세븐일레븐제주일도,편의점,제주특별자치도,제주시,33.5107598355108,126.539066450227
벨로씨,카페,제주특별자치도,서귀포시,33.4772967064207,126.898468815445
봄이카페,카페,제주특별자치도,제주시,33.4296708404128,126.434623552362
그디행복,카페,제주특별자치도,제주시,33.5114111452397,126.530043666681
아방호두과자어멍갤러리,카페,제주특별자치도,제주시,33.4868519844474,126.650031053134
바크모스,카페,제주특별자치도,제주시,33.3806288831249,126.309140663109
청사별곡,카페,제주특별자치도,제주시,33.4892988069593,126.523932997326
타임센트,카페,제주특별자치도,제주시,33.4533207957973,126.308543267036
곰세기카페,카페,제주특별자치도,서귀포시,33.3421476576453,126.856205041497
그래카페,카페,제주특별자치도,제주시,33.4716815646368,126.535798612637
팜앤카페살리다,카페,제주특별자치도,제주시,33.4367471843817,126.270349248124
지에스25한담애월점,편의점,제주특별자치도,제주시,33.4600433786339,126.311200516083
플레이커피랩,카페,제주특별자치도,서귀포시,33.2520667699273,126.423729902066
카페트와,카페,제주특별자치도,서귀포시,33.4512774089785,126.911739318038
지에스25중문단지점,편의점,제주특별자치도,서귀포시,33.2512216105399,126.412671959788
빽다방제주애월좋은마트점,카페,제주특별자치도,제주시,33.4709918384815,126.365871013912
청양커피로스터리,카페,제주특별자치도,제주시,33.5003431298252,126.530975170939
취향의섬,카페,제주특별자치도,서귀포시,33.2743838375399,126.689823419421
카페연우,카페,제주특별자치도,제주시,33.2945604462809,126.167654018945
씨유제주화북우정점,편의점,제주특별자치도,제주시,33.523425558761,126.566071795391
씨유제주,편의점,제주특별자치도,제주시,33.503198895721,126.528000244704
스타벅스,카페,제주특별자치도,서귀포시,33.2554171346746,126.577778677945
에이바우트커피신제주점,카페,제주특별자치도,제주시,33.4817035380151,126.482486964199
빽다방서귀포동홍,카페,제주특별자치도,서귀포시,33.2574225452378,126.573605133664
늘웃,카페,제주특별자치도,서귀포시,33.2148619039904,126.273193790506
아이스앤스낵창고,편의점,제주특별자치도,제주시,33.4953258242522,126.906098894947
씨유서귀포,편의점,제주특별자치도,서귀포시,33.2587880449956,126.580091277713
돌염전소금커피,카페,제주특별자치도,제주시,33.4824842582288,126.375976273576
무히어Muhere,카페,제주특별자치도,서귀포시,33.2634323326855,126.640814719942
씨유L제주예,편의점,제주특별자치도,제주시,33.4098379287523,126.39311618202
탄,카페,제주특별자치도,제주시,33.5149927508597,126.525912697597
씨유혼저옵서예점,편의점,제주특별자치도,제주시,33.4259907701642,126.264159992527
까떼커피표선점,카페,제주특별자치도,서귀포시,33.3254508427215,126.842431402979
피노스커피,카페,제주특별자치도,제주시,33.4888377805081,126.476677121925
천운농장,편의점,제주특별자치도,서귀포시,33.3249997023012,126.842174453136
연동제이,카페,제주특별자치도,제주시,33.4883156033712,126.489829023248
나우커피제주삼도점,카페,제주특별자치도,제주시,33.5002533025636,126.523969893947
씨유함덕라마다호텔점,편의점,제주특별자치도,제주시,33.5431565590983,126.659709843911
동명동락,카페,제주특별자치도,제주시,33.3948025797556,126.274494116531
얼리버드커피하우스,카페,제주특별자치도,제주시,33.5025335344107,126.528477376303
씨유제주월림리점,편의점,제주특별자치도,제주시,33.3510999947137,126.255820360897
씨유L제주구관람대2층점,편의점,제주특별자치도,제주시,33.4098379287523,126.39311618202
정오의물결,카페,제주특별자치도,서귀포시,33.2448079215493,126.516678638963
선다방,카페,제주특별자치도,서귀포시,33.2801629409632,126.720063647242
코코,카페,제주특별자치도,제주시,33.4900906835494,126.491766221085
12월,카페,제주특별자치도,제주시,33.5095308240993,126.589528542199
씨유제주청수점,편의점,제주특별자치도,제주시,33.3216761219357,126.244579474264
카페903,카페,제주특별자치도,서귀포시,33.2380452803737,126.511952046834
빽다방빵연구소제주합동,카페,제주특별자치도,제주시,33.4901311062032,126.527027405061
씨유제주노형광평점,편의점,제주특별자치도,제주시,33.4814377235285,126.468673760959
백억커피제주,카페,제주특별자치도,제주시,33.5141341974249,126.525379217599
숲의아이,카페,제주특별자치도,서귀포시,33.3110579310023,126.722359604037
지에스25노형시그니처점,편의점,제주특별자치도,제주시,33.4813184959334,126.485286637596
씨유한림고림동점,편의점,제주특별자치도,제주시,33.3743895557812,126.285205293282
제주과,카페,제주특별자치도,제주시,33.4891089377582,126.478978158252
지에스25이도신설점,편의점,제주특별자치도,제주시,33.4940465133064,126.542092723219
이디야커피제주,카페,제주특별자치도,서귀포시,33.2549045244652,126.409771337071
코메트이에프,카페,제주특별자치도,제주시,33.496934750872,126.449779500902
아워메이,카페,제주특별자치도,서귀포시,33.2559843783256,126.520373130427
컴포즈커피제주뉴월드화북마트점,카페,제주특별자치도,제주시,33.519707633473,126.570277545365
류지커피로스터스,카페,제주특별자치도,서귀포시,33.2472810856419,126.561185601134
씨유중문오션클라우드점,편의점,제주특별자치도,서귀포시,33.2494231570565,126.423328759484
씨유제주용화점,편의점,제주특별자치도,제주시,33.5099452254195,126.507772734649
카름,카페,제주특별자치도,제주시,33.5016719744143,126.54154677403
컴포즈커피서귀포위미점,카페,제주특별자치도,서귀포시,33.2747691748516,126.657985409492
벌크커피제주,카페,제주특별자치도,제주시,33.4992839649985,126.529840172469
씨유제주중문,편의점,제주특별자치도,서귀포시,33.2549539049846,126.428057124466
캣우먼카페엔커피숍,카페,제주특별자치도,서귀포시,33.2487089227233,126.567262729577
팥팥,카페,제주특별자치도,제주시,33.4502684299369,126.481168000982
씨유제주신촌일주동로점,편의점,제주특별자치도,제주시,33.5309178405457,126.623995146008
세븐일레븐제주교래사려니점,편의점,제주특별자치도,제주시,33.4323224634865,126.672960870872
세븐일레븐제주정든로점,편의점,제주특별자치도,제주시,33.4984504149558,126.543210238802
일일커피제주화북점,카페,제주특별자치도,제주시,33.5195017818351,126.565542427434
투에스,카페,제주특별자치도,서귀포시,33.3078757758876,126.776284932351
씨유제주중문,편의점,제주특별자치도,서귀포시,33.2544228144156,126.424336847421
씨유제주정든,편의점,제주특별자치도,제주시,33.4904336113852,126.472427968831
차화술,카페,제주특별자치도,제주시,33.509916102531,126.532850060328
씨유제주,편의점,제주특별자치도,제주시,33.5027048394636,126.770791465671
지에스25대정하모점,편의점,제주특별자치도,서귀포시,33.2233556233271,126.247496055365
씨유제주저지,편의점,제주특별자치도,제주시,33.3229151842671,126.261719717109
정다방,카페,제주특별자치도,제주시,33.4877003301361,126.491489665054
컴포즈커피제주외도,카페,제주특별자치도,제주시,33.487935039294,126.431393855086
씨유서귀포문부로점,편의점,제주특별자치도,서귀포시,33.2521958626911,126.569177132645
테마라운지,카페,제주특별자치도,서귀포시,33.2622207563599,126.428009769344
사운드프레소제주연동점,카페,제주특별자치도,제주시,33.4769154011564,126.488841505057
토비스애월휴게편의점,편의점,제주특별자치도,제주시,33.4630796146396,126.312445802851
백억커피제주연동점,카페,제주특별자치도,제주시,33.4860305692987,126.491047513607
굿핸드,카페,제주특별자치도,서귀포시,33.2545616880999,126.575454090156
씨유제주드래곤점,편의점,제주특별자치도,제주시,33.441827673687,126.289771689502
어놀문화센터삼화지구점,카페,제주특별자치도,제주시,33.5134960997949,126.580931539472
씨유서귀대포,편의점,제주특별자치도,서귀포시,33.243521680823,126.432069463116
지에스25제주복합체육관점,편의점,제주특별자치도,제주시,33.4942242403783,126.519967594248
뺵다방제주서광로동성길점,카페,제주특별자치도,제주시,33.4997858291272,126.510434518269
카페동화,카페,제주특별자치도,제주시,33.5180013409142,126.577476175698
담안,카페,제주특별자치도,제주시,33.5059446107531,126.466963532101
뉴트커피,카페,제주특별자치도,제주시,33.4874643158751,126.499959114124
씨유제주표선,편의점,제주특별자치도,서귀포시,33.3296632747081,126.830136523059
